[2019-07-20 00:06:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ninbj6lI7wXJMKVuorPPoo&mid=&merchid=&authkey=MWQwY1BtV3dRbllmZmhaRHFtWjZBSHU0bmtiNzhyRllxcmg2d0lIWjNjVXJxcXVueEFNU3Y2U1pRRzNRNEY4S2ZqMWdPa29XaVlodEdZenNxMVRNc2YxdUpzWlJZVE95bkEvVEszNXpkS25Ma0E%3D&timestamp=1563552405838 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 09:56:49] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563587812712 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 09:56:49] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563587812712 yoxwechatbusinessModel::set_user:END
[2019-07-20 09:57:50] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563587860257 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 09:57:50] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563587860257 yoxwechatbusinessModel::set_user:END
[2019-07-20 09:58:44] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563587913768 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 09:58:44] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563587913768 yoxwechatbusinessModel::set_user:END
[2019-07-20 09:59:55] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563587984374 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 09:59:55] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563587984374 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:02:12] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588121656 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:02:12] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588121656 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:03:15] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588184727 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:03:15] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588184727 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:04:01] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=1&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588230704 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:04:01] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=1&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588230704 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:04:37] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588266660 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:04:37] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588266660 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:07:32] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588441670 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:07:32] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588441670 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:10:40] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588629685 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:10:40] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588629685 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:11:01] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588650539 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:11:01] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588650539 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:11:23] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588672802 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:11:23] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588672802 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:11:30] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=184&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588680389 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:11:30] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=184&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588680389 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:12:33] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588742709 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:12:33] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588742709 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:12:49] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588758785 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:12:49] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588758785 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:13:05] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=184&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588774918 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:13:05] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=184&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588774918 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:13:11] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.update_order&isajax=1&id=184&status=1&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588780920 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:13:11] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.update_order&isajax=1&id=184&status=1&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588780920 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:13:46] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588816096 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:13:46] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588816096 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:14:12] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588842138 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:14:12] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588842138 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:14:19] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=184&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588846633 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:14:19] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=184&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588846633 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:14:26] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.update_order&isajax=1&id%5B%5D=184&status=1&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588856307 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:14:26] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.update_order&isajax=1&id%5B%5D=184&status=1&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588856307 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:14:42] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=184&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588872211 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:14:42] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=184&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563588872211 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:16:40] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563588999067 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:16:40] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563588999067 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:16:40] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563588999098 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:16:40] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563588999098 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:16:40] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&authkey=&timestamp=1563588999041 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:16:40] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&authkey=&timestamp=1563588999041 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:16:41] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563588999106 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:16:41] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563588999106 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:16:41] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563588999114 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:16:41] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563588999114 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:16:53] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=NjRhZHorWWI2WVZzdGozMUtBY2N4ZWV4UTVQSHFXSGt4NlFyK3RoamM2OEhzbVdsTVdGYlcxMWY5TjlYSjlEMXFUVDVZRnJlWmdHcFlHU29LUDBvSXcwSlpRUQ%3D%3D&timestamp=1563589012454 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:16:53] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=NjRhZHorWWI2WVZzdGozMUtBY2N4ZWV4UTVQSHFXSGt4NlFyK3RoamM2OEhzbVdsTVdGYlcxMWY5TjlYSjlEMXFUVDVZRnJlWmdHcFlHU29LUDBvSXcwSlpRUQ%3D%3D&timestamp=1563589012454 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:16:53] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=NjRhZHorWWI2WVZzdGozMUtBY2N4ZWV4UTVQSHFXSGt4NlFyK3RoamM2OEhzbVdsTVdGYlcxMWY5TjlYSjlEMXFUVDVZRnJlWmdHcFlHU29LUDBvSXcwSlpRUQ%3D%3D&timestamp=1563589012441 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:16:53] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=NjRhZHorWWI2WVZzdGozMUtBY2N4ZWV4UTVQSHFXSGt4NlFyK3RoamM2OEhzbVdsTVdGYlcxMWY5TjlYSjlEMXFUVDVZRnJlWmdHcFlHU29LUDBvSXcwSlpRUQ%3D%3D&timestamp=1563589012441 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:19] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042413 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:19] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042413 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:19] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042802 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:19] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042802 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:20] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042863 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:20] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042863 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:20] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042896 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:20] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042896 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:20] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042985 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:20] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589042985 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:35] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589058555 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:35] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589058555 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:36] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589058662 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:36] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589058662 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:41] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064109 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:41] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064109 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:41] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064537 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:41] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064537 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:41] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064598 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:41] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064598 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064630 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064630 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064664 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589064664 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:50] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589073076 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:50] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589073076 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:17:50] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589073124 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:17:50] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589073124 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:19:47] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589190037 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:19:47] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589190037 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:19:47] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589190287 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:19:47] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589190287 yoxwechatbusinessModel::set_user:END
[2019-07-20 10:19:47] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589190339 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 10:19:47] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ak51G9M881eXJ2gvCLiwUo&mid=&merchid=&authkey=&timestamp=1563589190339 yoxwechatbusinessModel::set_user:END
