[2019-06-18 00:37:15] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=YzViOFhYWjJqOFdKMjkzRTczQTFXMFNGRXdoNkJsa0s4ZjhzcTZpaDl4eGZpSzMxYzZlcmI5YmhNYUNhVnpvR0xaZzd1RTU4&timestamp=1560789437375 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789658696 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789658696 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659296 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789658707 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659296 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659270 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789658707 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659270 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659326 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659326 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659337 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659337 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659350 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659881 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659350 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659881 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659903 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659931 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659903 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659931 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659940 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659940 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659950 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789659950 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660849 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660849 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660831 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:12] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660831 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660884 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660884 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660875 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660875 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661584 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661584 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661629 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661629 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660898 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789660898 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661604 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661604 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661648 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661638 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661648 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661638 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661948 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661948 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661976 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662019 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789661976 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662019 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662038 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662038 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662439 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662051 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662439 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662051 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662459 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662459 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662486 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662495 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662486 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662495 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662504 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662927 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662927 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662504 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662908 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662908 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662965 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662965 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663525 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662978 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662988 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663525 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662988 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:15] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789662978 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663542 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663542 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663568 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663568 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663586 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663586 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663577 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789663577 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665239 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665192 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665192 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665239 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665211 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665211 yoxwechatbusinessModel::set_user:END
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665259 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:16] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665248 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:17] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665901 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:17] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665921 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665947 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665959 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 00:41:17] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=&timestamp=1560789665901 yoxwechatbusinessModel::set_user:END
