[2019-07-26 09:05:03] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=ZWNlMkNQWkx4dTV5OERQeVloWDcvaUNRWnRMdTVLR1BOc0VNYVBnL0lqcENOWWZHUmsxQWMxMDFNTUtGWExJNlROcjN6WEJBMXNZMXhqeEZYVWNTZHVaRkRzNXhWZmRWaEU5RWhFZE8rK2xkQ3c%3D&timestamp=1564103084880 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:14:52] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.comment.edit&isajax=1&type=ARTICLE&target_id=31&comment=111&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&merchid=&authkey=&timestamp=1564107291925 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:14:52] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.friendscircle_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&merchid=&authkey=&timestamp=1564107292499 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107341884 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107341884 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107341928 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107341928 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107341976 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107341976 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107341997 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107341997 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107342019 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:15:42] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107342019 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:17:43] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107462978 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:17:43] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107462978 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:17:43] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107463022 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:17:43] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107463022 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:17:43] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107463069 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:17:43] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107463069 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:17:43] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107463092 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:17:43] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107463092 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:17:44] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107463120 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:17:44] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=ZTQ4MHBjWEo5aVhKZlB3amNiZ1F6K0FrNGFpVTRZQXk5Y05uejhwc0NVL1JGclRkaWQxdnJwekpPN1NMVkpqQTBVOHNISmRuQ2hGVEtFclQzamh6R3pkWnVGeFAvZFhRYktiKw%3D%3D&timestamp=1564107463120 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485736 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485736 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485799 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485799 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485865 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485865 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485892 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485892 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485924 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:06] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=NzViYlBiU1c0UTV1d1hCMFR0RjFUZFk3akNzaXUxVkZRMkUxOTYrTVh5MGhleTl3Mk5PY05tSnFnR3VmUGVYVWtXUnl3NFlrNEhuWVBGR0E4eWN1cjZIdEVZa2VyT3YvL2MzZA%3D%3D&timestamp=1564107485924 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=MDNiMnhGeit5aDd5ZWlPL0ZWVW9vS2dGdUhFbUozTUR6U2JJeEh0RWFXVUVBWXNWZHpGL3VKb1hzRi9ub0RPb0kvbWUyMGN5a1ZUN1VxT1B6RzR0YWhsaVJsNW5Db292dFRpbQ%3D%3D&timestamp=1564107490019 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=MDNiMnhGeit5aDd5ZWlPL0ZWVW9vS2dGdUhFbUozTUR6U2JJeEh0RWFXVUVBWXNWZHpGL3VKb1hzRi9ub0RPb0kvbWUyMGN5a1ZUN1VxT1B6RzR0YWhsaVJsNW5Db292dFRpbQ%3D%3D&timestamp=1564107490019 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107492904 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107492904 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107492934 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107492934 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107492963 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:13] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107492963 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:14] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107494197 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:14] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107494197 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107494305 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107494305 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:16] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=62&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=Y2NiYkdQRVFaQTkvbjlScU5tK2lHbkJ6azdlZnFvWEQwRlNvUGNCKzZIZHRPQnBYVmtGVnZrQ0FpdXZ1MUtWejlZRE5ldnFxd1VHYWtmcnZGNTM5cXNFTTJOOXYzdDVvN051cg%3D%3D&timestamp=1564107496385 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:16] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=62&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=Y2NiYkdQRVFaQTkvbjlScU5tK2lHbkJ6azdlZnFvWEQwRlNvUGNCKzZIZHRPQnBYVmtGVnZrQ0FpdXZ1MUtWejlZRE5ldnFxd1VHYWtmcnZGNTM5cXNFTTJOOXYzdDVvN051cg%3D%3D&timestamp=1564107496385 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=package.get_list&goodsid=62&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107496719 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=package.get_list&goodsid=62&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107496719 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=62&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107496894 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=62&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107496894 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107497479 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107497479 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107497503 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107497503 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:18] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107497531 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:18] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107497531 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:19] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107499210 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:19] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107499210 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:19] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107499371 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:19] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107499371 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:21] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=63&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=YmQ5M3NKVHF6NHZXNXE4VVBUeXhRSlNGMEQ2aE9QRlZvSGRmYUJlQVRFVXRQVHJUNVVCeGdZQzFGaGYxZkRaVTBXTkdGYStIR3lGTFMwTDQ2Mnp6UTVYUTJzejc2Q2kybjF1Nw%3D%3D&timestamp=1564107501370 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:21] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=63&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=YmQ5M3NKVHF6NHZXNXE4VVBUeXhRSlNGMEQ2aE9QRlZvSGRmYUJlQVRFVXRQVHJUNVVCeGdZQzFGaGYxZkRaVTBXTkdGYStIR3lGTFMwTDQ2Mnp6UTVYUTJzejc2Q2kybjF1Nw%3D%3D&timestamp=1564107501370 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:22] trace  /app/ewei_shopv2_api.php?i=2&r=package.get_list&goodsid=63&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107501732 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:22] trace  /app/ewei_shopv2_api.php?i=2&r=package.get_list&goodsid=63&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107501732 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:18:22] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=63&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107501897 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:18:22] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=63&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107501897 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:19:10] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107549887 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:19:10] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107549887 yoxwechatbusinessModel::set_user:END
[2019-07-26 10:19:10] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107549975 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 10:19:10] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564107549975 yoxwechatbusinessModel::set_user:END
